Message,Event ID,Version,Qualifiers,Level,Task,Opcode,Keywords,RecordId,ProviderName,ProviderId,LogName,ProcessId,ThreadId,MachineName,UserId,TimeCreated,ActivityId,RelatedActivityId,ContainerLog,MatchedQueryIds,Bookmark,LevelDisplayName,OpcodeDisplayName,TaskDisplayName,KeywordsDisplayNames,Properties
Windows Update started downloading an update.,44,1,,4,1,12,-9223372036854767612,2880,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,12176,18076,Edralyn,S-1-5-18,24/04/2024 2:26:51 pm,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Download,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Installation Successful: Windows successfully installed the following update: 9NBLGGH4R32N-Microsoft.WindowsFeedbackHub,19,1,,4,1,13,-9223372036854775784,2879,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,12176,12420,Edralyn,S-1-5-18,24/04/2024 2:26:46 pm,8521afae-8e29-0000-1b6a-4985298eda01,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Installation,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The access history in hive \??\C:\Users\edral\AppData\Local\Packages\Microsoft.WindowsFeedbackHub_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.,16,0,,4,0,0,-9223372036854775808,2878,Microsoft-Windows-Kernel-General,a68ca8b7-004f-d7b6-a698-07e2de0f1f5d,System,5656,6772,Edralyn,S-1-5-21-688507615-3210055513-2071813221-1001,24/04/2024 2:26:46 pm,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Installation Started: Windows has started installing the following update: 9NBLGGH4R32N-Microsoft.WindowsFeedbackHub,43,1,,4,1,13,-9223372036854767608,2877,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,12176,12420,Edralyn,S-1-5-18,24/04/2024 2:26:45 pm,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Installation,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"The system time has changed to ?2024?-?04?-?24T06:26:38.571287400Z from ?2024?-?04?-?24T06:26:38.570919100Z.

Change Reason: An application or system component changed the time.
Process: '\Device\HarddiskVolume3\Windows\System32\svchost.exe' (PID 12764).",1,2,,4,5,0,-9223372036854775792,2876,Microsoft-Windows-Kernel-General,a68ca8b7-004f-d7b6-a698-07e2de0f1f5d,System,12764,12320,Edralyn,S-1-5-19,24/04/2024 2:26:38 pm,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The time zone information was refreshed with exit reason 0. Current time zone bias is -480.,24,0,,4,11,0,-9223372036854775792,2875,Microsoft-Windows-Kernel-General,a68ca8b7-004f-d7b6-a698-07e2de0f1f5d,System,12764,12320,Edralyn,S-1-5-19,24/04/2024 2:26:38 pm,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"The time service is now synchronizing the system time with the time source time.windows.com,0x9 (ntp.m|0x9|0.0.0.0:123->20.189.79.72:123) with reference id 1213185300. Current local stratum number is 4.",35,0,,4,0,0,-9223372036854775808,2874,Microsoft-Windows-Time-Service,06edcfeb-0fd0-4e53-acca-a6f8bbf81bcb,System,12764,10164,Edralyn,S-1-5-19,24/04/2024 2:26:38 pm,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Windows Update started downloading an update.,44,1,,4,1,12,-9223372036854767612,2873,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,12176,18076,Edralyn,S-1-5-18,24/04/2024 2:26:27 pm,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Download,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Windows Update started downloading an update.,44,1,,4,1,12,-9223372036854767612,2872,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,12176,18076,Edralyn,S-1-5-18,24/04/2024 2:26:27 pm,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Download,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Windows Update started downloading an update.,44,1,,4,1,12,-9223372036854767612,2871,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,12176,18076,Edralyn,S-1-5-18,24/04/2024 2:26:27 pm,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Download,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"The time provider NtpClient is currently receiving valid time data from time.windows.com,0x9 (ntp.m|0x9|0.0.0.0:123->20.189.79.72:123).",37,0,,4,0,0,-9223372036854775808,2870,Microsoft-Windows-Time-Service,06edcfeb-0fd0-4e53-acca-a6f8bbf81bcb,System,12764,13136,Edralyn,S-1-5-19,24/04/2024 2:26:24 pm,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The time provider 'VMICTimeProvider' has indicated that the current hardware and operating environment is not supported and has stopped. This behavior is expected for VMICTimeProvider on non-HyperV-guest environments. This may be the expected behavior for the current provider in the current operating environment as well.,158,0,,4,0,0,-9223372036854775808,2869,Microsoft-Windows-Time-Service,06edcfeb-0fd0-4e53-acca-a6f8bbf81bcb,System,12764,16672,Edralyn,S-1-5-19,24/04/2024 2:26:22 pm,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Power source change.,105,1,,4,100,0,-9223372036854774780,2868,Microsoft-Windows-Kernel-Power,331c3b3a-2005-44c2-ac5e-77220c37d6b4,System,4,3232,Edralyn,S-1-5-18,24/04/2024 2:22:22 pm,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Power source change.,105,1,,4,100,0,-9223372036854774780,2867,Microsoft-Windows-Kernel-Power,331c3b3a-2005-44c2-ac5e-77220c37d6b4,System,4,14972,Edralyn,S-1-5-18,24/04/2024 1:54:54 pm,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Power source change.,105,1,,4,100,0,-9223372036854774780,2866,Microsoft-Windows-Kernel-Power,331c3b3a-2005-44c2-ac5e-77220c37d6b4,System,4,9588,Edralyn,S-1-5-18,24/04/2024 12:08:28 pm,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The system uptime is 860008 seconds.,6013,0,32768.0,4,0,0,36028797018963968,2865,EventLog,,System,0,0,Edralyn,,24/04/2024 12:00:00 pm,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 and APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 to the user EDRALYN\edral SID (S-1-5-21-688507615-3210055513-2071813221-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",10016,0,0.0,3,0,0,-9187343239835811840,2864,Microsoft-Windows-DistributedCOM,1b562e86-b7aa-4131-badc-b6f3a001407e,System,1396,8296,Edralyn,S-1-5-21-688507615-3210055513-2071813221-1001,24/04/2024 9:57:00 am,90bad198-8cae-4567-b33a-23dff0770f6f,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Warning,Info,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Installation Successful: Windows successfully installed the following update: 9NG1H8B3ZC7M-Microsoft.MixedReality.Portal,19,1,,4,1,13,-9223372036854775784,2863,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,11792,3444,Edralyn,S-1-5-18,24/04/2024 8:54:49 am,8521afae-8e29-0000-fdef-4885298eda01,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Installation,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The access history in hive \??\C:\Users\edral\AppData\Local\Packages\Microsoft.MixedReality.Portal_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 1 keys and creating 1 modified pages.,16,0,,4,0,0,-9223372036854775808,2862,Microsoft-Windows-Kernel-General,a68ca8b7-004f-d7b6-a698-07e2de0f1f5d,System,5656,6772,Edralyn,S-1-5-21-688507615-3210055513-2071813221-1001,24/04/2024 8:54:49 am,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Installation Started: Windows has started installing the following update: 9NG1H8B3ZC7M-Microsoft.MixedReality.Portal,43,1,,4,1,13,-9223372036854767608,2861,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,11792,3444,Edralyn,S-1-5-18,24/04/2024 8:54:49 am,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Installation,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Installation Failure: Windows failed to install the following update with error 0x80073D02: 9NMPJ99VJBWV-Microsoft.YourPhone.,20,1,,2,1,13,-9223372036854775768,2860,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,11792,1776,Edralyn,S-1-5-18,24/04/2024 8:54:23 am,8521afae-8e29-0000-eeef-4885298eda01,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Error,Installation,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Installation Started: Windows has started installing the following update: 9NMPJ99VJBWV-Microsoft.YourPhone,43,1,,4,1,13,-9223372036854767608,2859,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,11792,1776,Edralyn,S-1-5-18,24/04/2024 8:54:22 am,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Installation,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Installation Successful: Windows successfully installed the following update: 9PKDZBMV1H3T-Microsoft.GetHelp,19,1,,4,1,13,-9223372036854775784,2858,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,11792,14056,Edralyn,S-1-5-18,24/04/2024 8:52:50 am,8521afae-8e29-0000-0ab4-4885298eda01,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Installation,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Windows Update started downloading an update.,44,1,,4,1,12,-9223372036854767612,2857,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,11792,14056,Edralyn,S-1-5-18,24/04/2024 8:52:50 am,8521afae-8e29-0000-0ab4-4885298eda01,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Download,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The access history in hive \??\C:\Users\edral\AppData\Local\Packages\Microsoft.GetHelp_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 1 keys and creating 1 modified pages.,16,0,,4,0,0,-9223372036854775808,2856,Microsoft-Windows-Kernel-General,a68ca8b7-004f-d7b6-a698-07e2de0f1f5d,System,5656,6772,Edralyn,S-1-5-21-688507615-3210055513-2071813221-1001,24/04/2024 8:52:49 am,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Installation Started: Windows has started installing the following update: 9PKDZBMV1H3T-Microsoft.GetHelp,43,1,,4,1,13,-9223372036854767608,2855,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,11792,14056,Edralyn,S-1-5-18,24/04/2024 8:52:49 am,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Installation,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Installation Successful: Windows successfully installed the following update: 9NBLGGH4NNS1-Microsoft.DesktopAppInstaller,19,1,,4,1,13,-9223372036854775784,2854,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,11792,9364,Edralyn,S-1-5-18,24/04/2024 8:52:49 am,8521afae-8e29-0004-da54-2785298eda01,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Installation,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Installation Started: Windows has started installing the following update: 9NBLGGH4NNS1-Microsoft.DesktopAppInstaller,43,1,,4,1,13,-9223372036854767608,2853,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,11792,9364,Edralyn,S-1-5-18,24/04/2024 8:52:46 am,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Installation,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Windows Update started downloading an update.,44,1,,4,1,12,-9223372036854767612,2852,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,11792,9364,Edralyn,S-1-5-18,24/04/2024 8:52:46 am,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Download,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Installation Successful: Windows successfully installed the following update: 9NZKPSTSNW4P-Microsoft.XboxGamingOverlay,19,1,,4,1,13,-9223372036854775784,2851,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,11792,14996,Edralyn,S-1-5-18,24/04/2024 8:52:42 am,8521afae-8e29-0004-c054-2785298eda01,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Installation,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The access history in hive \??\C:\Users\edral\AppData\Local\Packages\Microsoft.XboxGamingOverlay_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 3 keys and creating 1 modified pages.,16,0,,4,0,0,-9223372036854775808,2850,Microsoft-Windows-Kernel-General,a68ca8b7-004f-d7b6-a698-07e2de0f1f5d,System,5656,6692,Edralyn,S-1-5-21-688507615-3210055513-2071813221-1001,24/04/2024 8:52:42 am,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Installation Started: Windows has started installing the following update: 9NZKPSTSNW4P-Microsoft.XboxGamingOverlay,43,1,,4,1,13,-9223372036854767608,2849,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,11792,14996,Edralyn,S-1-5-18,24/04/2024 8:52:41 am,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Installation,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.409.473.0) - Current Channel (Broad),19,1,,4,1,13,-9223372036854775784,2848,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,11792,10092,Edralyn,S-1-5-18,24/04/2024 8:50:53 am,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Installation,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"A service was installed in the system.

Service Name:  MpKsl20485017
Service File Name:  C:\ProgramData\Microsoft\Windows Defender\Definition Updates\{C6219D4A-2EB2-4B81-9708-D4B5E564B33C}\MpKslDrv.sys
Service Type:  kernel mode driver
Service Start Type:  demand start
Service Account:  ",7045,0,16384.0,4,0,0,-9187343239835811840,2847,Service Control Manager,555908d1-a6d7-4695-8e1e-26931d2012f4,System,940,17092,Edralyn,S-1-5-18,24/04/2024 8:50:53 am,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Installation Started: Windows has started installing the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.409.473.0) - Current Channel (Broad),43,1,,4,1,13,-9223372036854767608,2846,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,11792,10092,Edralyn,S-1-5-18,24/04/2024 8:50:46 am,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Installation,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Windows Update started downloading an update.,44,1,,4,1,12,-9223372036854767612,2845,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,11792,10092,Edralyn,S-1-5-18,24/04/2024 8:50:46 am,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Download,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Windows Update started downloading an update.,44,1,,4,1,12,-9223372036854767612,2844,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,11792,10092,Edralyn,S-1-5-18,24/04/2024 8:50:46 am,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Download,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Windows Update started downloading an update.,44,1,,4,1,12,-9223372036854767612,2843,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,11792,10092,Edralyn,S-1-5-18,24/04/2024 8:50:46 am,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Download,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Windows Update started downloading an update.,44,1,,4,1,12,-9223372036854767612,2842,Microsoft-Windows-WindowsUpdateClient,945a8954-c147-4acd-923f-40c45405a658,System,11792,16100,Edralyn,S-1-5-18,24/04/2024 8:49:28 am,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Download,Windows Update Agent,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 and APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 to the user EDRALYN\edral SID (S-1-5-21-688507615-3210055513-2071813221-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",10016,0,0.0,3,0,0,-9187343239835811840,2841,Microsoft-Windows-DistributedCOM,1b562e86-b7aa-4131-badc-b6f3a001407e,System,1396,17684,Edralyn,S-1-5-21-688507615-3210055513-2071813221-1001,24/04/2024 8:49:20 am,5b23d4e4-d2d8-4b62-b21d-156083791093,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Warning,Info,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Name resolution for the name update.googleapis.com timed out after none of the configured DNS servers responded.,1014,0,,3,1014,0,4611686018695823360,2840,Microsoft-Windows-DNS-Client,1c95126e-7eea-49a9-a3fe-a378b03ddb4d,System,2172,7412,Edralyn,S-1-5-20,24/04/2024 8:48:47 am,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Warning,Info,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Name resolution for the name g.bing.com timed out after none of the configured DNS servers responded.,1014,0,,3,1014,0,4611686018695823360,2839,Microsoft-Windows-DNS-Client,1c95126e-7eea-49a9-a3fe-a378b03ddb4d,System,2172,12880,Edralyn,S-1-5-20,24/04/2024 8:48:46 am,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Warning,Info,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Name resolution for the name functional.events.data.microsoft.com timed out after none of the configured DNS servers responded.,1014,0,,3,1014,0,4611686018695823360,2838,Microsoft-Windows-DNS-Client,1c95126e-7eea-49a9-a3fe-a378b03ddb4d,System,2172,11876,Edralyn,S-1-5-20,24/04/2024 8:48:45 am,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Warning,Info,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Name resolution for the name inference.location.live.net timed out after none of the configured DNS servers responded.,1014,0,,3,1014,0,4611686018695823360,2837,Microsoft-Windows-DNS-Client,1c95126e-7eea-49a9-a3fe-a378b03ddb4d,System,2172,9500,Edralyn,S-1-5-20,24/04/2024 8:47:48 am,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Warning,Info,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 and APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 to the user EDRALYN\edral SID (S-1-5-21-688507615-3210055513-2071813221-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",10016,0,0.0,3,0,0,-9187343239835811840,2836,Microsoft-Windows-DistributedCOM,1b562e86-b7aa-4131-badc-b6f3a001407e,System,1396,8232,Edralyn,S-1-5-21-688507615-3210055513-2071813221-1001,24/04/2024 8:47:33 am,3ecc0d24-85df-435d-abab-fd05ca986ed5,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Warning,Info,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The access history in hive \??\C:\ProgramData\Packages\Microsoft.YourPhone_8wekyb3d8bbwe\S-1-5-21-688507615-3210055513-2071813221-1001\SystemAppData\Helium\Cache\6b0f9e4f4fd41645_COM15.dat was cleared updating 1 keys and creating 1 modified pages.,16,0,,4,0,0,-9223372036854775808,2835,Microsoft-Windows-Kernel-General,a68ca8b7-004f-d7b6-a698-07e2de0f1f5d,System,1228,12112,Edralyn,S-1-5-18,24/04/2024 8:47:13 am,,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"The system has returned from a low power state.

Sleep Time: ?2024?-?04?-?23T09:23:47.797717500Z
Wake Time: ?2024?-?04?-?24T00:47:10.146288500Z

Wake Source: Unknown",1,3,,4,0,0,-9223372036854775808,2834,Microsoft-Windows-Power-Troubleshooter,cdc05e28-c449-49c6-b9d2-88cf761644df,System,3452,5532,Edralyn,S-1-5-19,24/04/2024 8:47:12 am,a70e7034-6b1f-4141-8f60-86fd0abf684e,,System,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
